Order ID,Order Date,Customer Name,Country,State,City,Region,Segment,Ship Mode,Category,Sub-Category,Product Name,Discount,Sales,Profit,Quantity,Feedback?,Year,Month,Profit_Margin
AZ-2011-2001312,2011-10-22,Harriet Chadwick,United Kingdom,England,Preston,North,Corporate,Economy,Office Supplies,Envelopes,"Cameo Clasp Envelope, with clear poly window",0.0,52.0,19.0,4,False,2011,10,0.36538461538461536
AZ-2011-2001312,2011-10-22,Harriet Chadwick,United Kingdom,England,Preston,North,Corporate,Economy,Office Supplies,Paper,"SanDisk Computer Printout Paper, 8.5 x 11",0.0,136.0,15.0,4,True,2011,10,0.11029411764705882
AZ-2011-3586083,2011-10-24,Elijah Ruatoka,France,Provence-Alpes-Côte d'Azur,Marseille,Central,Home Office,Economy Plus,Office Supplies,Appliances,"Breville Toaster, Red",0.1,69.0,18.0,1,True,2011,10,0.2608695652173913
AZ-2011-3586083,2011-10-24,Elijah Ruatoka,France,Provence-Alpes-Côte d'Azur,Marseille,Central,Home Office,Economy Plus,Office Supplies,Binders,"Cardinal 3-Hole Punch, Economy",0.0,144.0,65.0,5,True,2011,10,0.4513888888888889
AZ-2011-3586083,2011-10-24,Elijah Ruatoka,France,Provence-Alpes-Côte d'Azur,Marseille,Central,Home Office,Economy Plus,Office Supplies,Supplies,"Acme Scissors, Serrated",0.0,22.0,1.0,1,False,2011,10,0.045454545454545456
BN-2011-303096,2011-10-24,Sandra Hooks,Italy,Emilia-Romagna,Ferrara,South,Corporate,Economy,Technology,Phones,"Apple Smart Phone, Full Size",0.4,383.0,-77.0,1,True,2011,10,-0.2010443864229765
AZ-2011-9917214,2011-10-25,Millie Newman,France,Auvergne-Rhône-Alpes,Clermont-Ferrand,Central,Consumer,Economy Plus,Office Supplies,Binders,"Avery Index Tab, Clear",0.0,12.0,3.0,2,True,2011,10,0.25
AZ-2011-9917214,2011-10-25,Millie Newman,France,Auvergne-Rhône-Alpes,Clermont-Ferrand,Central,Consumer,Economy Plus,Office Supplies,Binders,"Cardinal Index Tab, Economy",0.0,79.0,36.0,9,True,2011,10,0.45569620253164556
BN-2011-1885034,2011-10-25,Bethany Hunt,France,Alsace-Champagne-Ardenne-Lorraine,Reims,Central,Corporate,Economy Plus,Office Supplies,Binders,"Ibico 3-Hole Punch, Recycled",0.5,77.0,-34.0,5,True,2011,10,-0.44155844155844154
AZ-2011-504913,2011-10-26,Tyson Jonathan,France,Provence-Alpes-Côte d'Azur,Digne-les-Bains,Central,Consumer,Economy,Furniture,Furnishings,"Deflect-O Clock, Erganomic",0.0,49.0,4.0,1,False,2011,10,0.08163265306122448
AZ-2011-4763989,2011-10-27,Sam Wood,United Kingdom,Scotland,Glasgow,North,Home Office,Economy,Furniture,Bookcases,"Safco Floating Shelf Set, Traditional",0.0,590.0,260.0,3,False,2011,10,0.4406779661016949
BN-2011-8153992,2011-10-28,George Dawson,Germany,Berlin,Berlin,Central,Home Office,Economy,Furniture,Furnishings,"Advantus Clock, Durable",0.1,218.0,-10.0,5,False,2011,10,-0.045871559633027525
BN-2011-8153992,2011-10-28,George Dawson,Germany,Berlin,Berlin,Central,Home Office,Economy,Office Supplies,Art,"Binney & Smith Highlighters, Water Color",0.1,36.0,13.0,2,True,2011,10,0.3611111111111111
BN-2011-8153992,2011-10-28,George Dawson,Germany,Berlin,Berlin,Central,Home Office,Economy,Office Supplies,Binders,"Avery Index Tab, Clear",0.1,31.0,6.0,6,False,2011,10,0.1935483870967742
AZ-2011-2141552,2011-10-31,Craig Rayner,Italy,Campania,Pozzuoli,South,Consumer,Priority,Office Supplies,Supplies,"Elite Letter Opener, Easy Grip",0.0,82.0,3.0,3,False,2011,10,0.036585365853658534
AZ-2011-1754604,2011-10-31,Zachary Warner,Germany,Berlin,Berlin,Central,Consumer,Economy,Office Supplies,Supplies,"Acme Scissors, Steel",0.1,67.0,28.0,3,True,2011,10,0.417910447761194
BN-2011-1815779,2011-10-31,Isabel Turnbull,Switzerland,Zürich,Zurich,Central,Home Office,Economy Plus,Office Supplies,Storage,"Eldon File Cart, Blue",0.0,254.0,5.0,2,False,2011,10,0.01968503937007874
AZ-2011-9632713,2011-11-01,Isabelle Vaughan,France,Languedoc-Roussillon-Midi-Pyrénées,Castres,Central,Consumer,Economy,Office Supplies,Storage,"Rogers Folders, Industrial",0.1,112.0,5.0,4,False,2011,11,0.044642857142857144
AZ-2011-8878816,2011-11-01,Larry Lambert,Italy,Sicily,Messina,South,Consumer,Economy,Furniture,Bookcases,"Dania Floating Shelf Set, Traditional",0.0,677.0,61.0,4,True,2011,11,0.09010339734121123
AZ-2011-8878816,2011-11-01,Larry Lambert,Italy,Sicily,Messina,South,Consumer,Economy,Office Supplies,Storage,"Eldon File Cart, Single Width",0.4,770.0,38.0,10,True,2011,11,0.04935064935064935
AZ-2011-8878816,2011-11-01,Larry Lambert,Italy,Sicily,Messina,South,Consumer,Economy,Office Supplies,Supplies,"Stiletto Shears, High Speed",0.0,144.0,13.0,3,False,2011,11,0.09027777777777778
AZ-2011-8878816,2011-11-01,Larry Lambert,Italy,Sicily,Messina,South,Consumer,Economy,Technology,Copiers,"Canon Ink, Laser",0.0,589.0,277.0,4,True,2011,11,0.4702886247877759
AZ-2011-5511380,2011-11-01,Holly Doyle,Germany,Saxony-Anhalt,Magdeburg,Central,Consumer,Economy,Office Supplies,Art,"Boston Pencil Sharpener, Water Color",0.0,161.0,80.0,5,True,2011,11,0.4968944099378882
AZ-2011-5511380,2011-11-01,Holly Doyle,Germany,Saxony-Anhalt,Magdeburg,Central,Consumer,Economy,Office Supplies,Paper,"Eaton Cards & Envelopes, 8.5 x 11",0.0,148.0,35.0,3,False,2011,11,0.23648648648648649
AZ-2011-5511380,2011-11-01,Holly Doyle,Germany,Saxony-Anhalt,Magdeburg,Central,Consumer,Economy,Office Supplies,Storage,"Tenex Lockers, Single Width",0.1,368.0,-16.0,2,False,2011,11,-0.043478260869565216
BN-2011-4260093,2011-11-01,Casey Forte,Germany,Schleswig-Holstein,Norderstedt,Central,Consumer,Economy,Office Supplies,Binders,"Cardinal 3-Hole Punch, Recycled",0.0,87.0,25.0,3,False,2011,11,0.28735632183908044
BN-2011-4260093,2011-11-01,Casey Forte,Germany,Schleswig-Holstein,Norderstedt,Central,Consumer,Economy,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Clear",0.0,137.0,38.0,5,False,2011,11,0.2773722627737226
BN-2011-4260093,2011-11-01,Casey Forte,Germany,Schleswig-Holstein,Norderstedt,Central,Consumer,Economy,Office Supplies,Storage,"Fellowes Lockers, Wire Frame",0.1,929.0,361.0,5,False,2011,11,0.38858988159311086
BN-2011-4260093,2011-11-01,Casey Forte,Germany,Schleswig-Holstein,Norderstedt,Central,Consumer,Economy,Office Supplies,Storage,"Smead Trays, Blue",0.1,87.0,3.0,2,False,2011,11,0.034482758620689655
AZ-2011-8893613,2011-11-02,Ebony Northcott,Germany,Bavaria,Nuremberg,Central,Consumer,Economy,Furniture,Chairs,"Office Star Steel Folding Chair, Adjustable",0.1,593.0,251.0,7,True,2011,11,0.42327150084317033
AZ-2011-6106265,2011-11-02,Kayleigh Farmer,Italy,Sicily,Palermo,South,Consumer,Economy,Office Supplies,Envelopes,"Ames Peel and Seal, with clear poly window",0.0,178.0,82.0,8,True,2011,11,0.4606741573033708
AZ-2011-1445262,2011-11-02,Amy Nixon,Germany,Berlin,Berlin,Central,Consumer,Economy,Furniture,Furnishings,"Eldon Light Bulb, Duo Pack",0.1,23.0,8.0,1,False,2011,11,0.34782608695652173
AZ-2011-3234061,2011-11-02,Gemma Sharp,United Kingdom,England,Ipswich,North,Corporate,Economy Plus,Office Supplies,Binders,"Ibico Binding Machine, Economy",0.0,154.0,14.0,3,False,2011,11,0.09090909090909091
AZ-2011-3234061,2011-11-02,Gemma Sharp,United Kingdom,England,Ipswich,North,Corporate,Economy Plus,Office Supplies,Paper,"Enermax Note Cards, 8.5 x 11",0.0,85.0,36.0,3,False,2011,11,0.4235294117647059
AZ-2011-7934727,2011-11-02,Dylan Disney,Germany,Hamburg,Hamburg,Central,Home Office,Economy,Furniture,Chairs,"Office Star Bag Chairs, Red",0.1,200.0,22.0,4,False,2011,11,0.11
AZ-2011-7934727,2011-11-02,Dylan Disney,Germany,Hamburg,Hamburg,Central,Home Office,Economy,Office Supplies,Art,"Boston Pens, Easy-Erase",0.0,14.0,5.0,1,True,2011,11,0.35714285714285715
AZ-2011-7934727,2011-11-02,Dylan Disney,Germany,Hamburg,Hamburg,Central,Home Office,Economy,Technology,Accessories,"Memorex Keyboard, Bluetooth",0.0,71.0,10.0,1,True,2011,11,0.14084507042253522
AZ-2011-7934727,2011-11-02,Dylan Disney,Germany,Hamburg,Hamburg,Central,Home Office,Economy,Technology,Phones,"Motorola Speaker Phone, VoIP",0.0,649.0,26.0,5,False,2011,11,0.040061633281972264
AZ-2011-3981757,2011-11-03,Riley Douglas,Germany,North Rhine-Westphalia,Menden,Central,Corporate,Priority,Office Supplies,Art,"BIC Pens, Easy-Erase",0.0,29.0,6.0,2,True,2011,11,0.20689655172413793
AZ-2011-8898585,2011-11-03,Isabelle Vaughan,France,Auvergne-Rhône-Alpes,Lyon,Central,Consumer,Economy Plus,Office Supplies,Storage,"Eldon Box, Wire Frame",0.1,25.0,6.0,3,True,2011,11,0.24
AZ-2011-9028844,2011-11-03,Leah Marsh,France,Provence-Alpes-Côte d'Azur,Allauch,Central,Corporate,Economy,Office Supplies,Paper,"Xerox Computer Printout Paper, Multicolor",0.0,83.0,18.0,3,False,2011,11,0.21686746987951808
AZ-2011-3004753,2011-11-03,Ruby Blomfield,France,Ile-de-France,Montreuil,Central,Consumer,Economy,Office Supplies,Binders,"Wilson Jones Binding Machine, Economy",0.0,147.0,53.0,3,True,2011,11,0.36054421768707484
AZ-2011-8257474,2011-11-03,Mark Westfall,Italy,Campania,Pozzuoli,South,Consumer,Economy Plus,Office Supplies,Fasteners,"Stockwell Rubber Bands, 12 Pack",0.0,16.0,2.0,1,True,2011,11,0.125
AZ-2011-7479897,2011-11-03,Leah Barrett,Germany,Hamburg,Hamburg,Central,Consumer,Economy,Furniture,Furnishings,"Advantus Light Bulb, Duo Pack",0.0,181.0,36.0,9,True,2011,11,0.19889502762430938
AZ-2011-7479897,2011-11-03,Leah Barrett,Germany,Hamburg,Hamburg,Central,Consumer,Economy,Technology,Machines,"Okidata Printer, Wireless",0.0,537.0,145.0,2,False,2011,11,0.27001862197392923
BN-2011-5239456,2011-11-03,Adam Bentley,Germany,Thuringia,Erfurt,Central,Consumer,Economy,Furniture,Bookcases,"Ikea Classic Bookcase, Mobile",0.1,746.0,182.0,2,True,2011,11,0.24396782841823056
AZ-2011-211681,2011-11-04,Madison Rowley,United Kingdom,England,Wolverhampton,North,Consumer,Economy,Office Supplies,Binders,"Avery Binder, Economy",0.0,26.0,10.0,2,True,2011,11,0.38461538461538464
AZ-2011-438758,2011-11-04,Denise Harris,Spain,Catalonia,Tarragona,South,Consumer,Economy Plus,Office Supplies,Storage,"Eldon File Cart, Industrial",0.1,230.0,5.0,2,True,2011,11,0.021739130434782608
AZ-2011-438758,2011-11-04,Denise Harris,Spain,Catalonia,Tarragona,South,Consumer,Economy Plus,Office Supplies,Supplies,"Elite Box Cutter, Steel",0.0,103.0,40.0,3,True,2011,11,0.3883495145631068
AZ-2011-529480,2011-11-04,Cerys Edwards,Germany,Bavaria,Munich,Central,Consumer,Immediate,Office Supplies,Binders,"Acco Binder Covers, Economy",0.0,80.0,33.0,6,False,2011,11,0.4125
AZ-2011-8648970,2011-11-04,Dylan Dry,Italy,Lombardy,Cinisello Balsamo,South,Consumer,Economy Plus,Office Supplies,Supplies,"Fiskars Scissors, Steel",0.0,45.0,22.0,2,False,2011,11,0.4888888888888889
AZ-2011-8421926,2011-11-04,Peter Daly,Germany,Lower Saxony,Hildesheim,Central,Consumer,Economy,Furniture,Chairs,"Office Star Chairmat, Black",0.1,171.0,34.0,3,False,2011,11,0.19883040935672514
AZ-2011-8421926,2011-11-04,Peter Daly,Germany,Lower Saxony,Hildesheim,Central,Consumer,Economy,Office Supplies,Labels,"Novimex File Folder Labels, Adjustable",0.0,55.0,11.0,9,False,2011,11,0.2
BN-2011-183687,2011-11-04,Paige Hopley,United Kingdom,England,Birmingham,North,Consumer,Economy Plus,Office Supplies,Envelopes,"Jiffy Mailers, Recycled",0.5,126.0,-76.0,7,False,2011,11,-0.6031746031746031
BN-2011-183687,2011-11-04,Paige Hopley,United Kingdom,England,Birmingham,North,Consumer,Economy Plus,Office Supplies,Fasteners,"OIC Staples, Metal",0.5,17.0,-3.0,3,False,2011,11,-0.17647058823529413
BN-2011-1486107,2011-11-06,Annabelle Heydon,France,Pays de la Loire,Laval,Central,Home Office,Priority,Furniture,Chairs,"Novimex Steel Folding Chair, Red",0.1,148.0,54.0,2,True,2011,11,0.36486486486486486
BN-2011-1486107,2011-11-06,Annabelle Heydon,France,Pays de la Loire,Laval,Central,Home Office,Priority,Office Supplies,Supplies,"Fiskars Trimmer, Easy Grip",0.0,44.0,16.0,1,True,2011,11,0.36363636363636365
AZ-2011-1845681,2011-11-07,Paul Collazo,Germany,Hamburg,Hamburg,Central,Home Office,Economy,Office Supplies,Paper,"Green Bar Memo Slips, 8.5 x 11",0.0,84.0,41.0,4,True,2011,11,0.4880952380952381
AZ-2011-5592307,2011-11-07,Oscar Serena,Germany,North Rhine-Westphalia,Halle,Central,Consumer,Economy,Office Supplies,Paper,"Green Bar Parchment Paper, Recycled",0.0,166.0,76.0,10,False,2011,11,0.4578313253012048
AZ-2011-6545414,2011-11-08,Ella Troy,Italy,Campania,Ercolano,South,Home Office,Economy,Office Supplies,Labels,"Hon File Folder Labels, Alphabetical",0.0,42.0,16.0,5,True,2011,11,0.38095238095238093
AZ-2011-6545414,2011-11-08,Ella Troy,Italy,Campania,Ercolano,South,Home Office,Economy,Office Supplies,Supplies,"Acme Shears, High Speed",0.0,349.0,175.0,7,False,2011,11,0.501432664756447
AZ-2011-6783792,2011-11-08,Tyson Brookman,France,Ile-de-France,Paris,Central,Consumer,Priority,Office Supplies,Binders,"Cardinal Binder, Economy",0.0,83.0,31.0,6,True,2011,11,0.37349397590361444
AZ-2011-5476846,2011-11-08,Ethan Barrett,France,Ile-de-France,Longjumeau,Central,Consumer,Economy Plus,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Easy-Erase",0.0,84.0,9.0,3,True,2011,11,0.10714285714285714
AZ-2011-3828805,2011-11-08,Juanita Smalls,Germany,North Rhine-Westphalia,Herten,Central,Home Office,Economy,Office Supplies,Storage,"Rogers Trays, Industrial",0.1,168.0,56.0,3,True,2011,11,0.3333333333333333
AZ-2011-816625,2011-11-08,Alexandra Macdonald,Germany,Baden-Württemberg,Pforzheim,Central,Corporate,Immediate,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Traditional",0.1,769.0,299.0,6,True,2011,11,0.38881664499349805
AZ-2011-816625,2011-11-08,Alexandra Macdonald,Germany,Baden-Württemberg,Pforzheim,Central,Corporate,Immediate,Furniture,Furnishings,"Tenex Door Stop, Erganomic",0.0,85.0,14.0,2,False,2011,11,0.16470588235294117
AZ-2011-816625,2011-11-08,Alexandra Macdonald,Germany,Baden-Württemberg,Pforzheim,Central,Corporate,Immediate,Office Supplies,Art,"Binney & Smith Canvas, Fluorescent",0.0,368.0,70.0,7,False,2011,11,0.19021739130434784
AZ-2011-816625,2011-11-08,Alexandra Macdonald,Germany,Baden-Württemberg,Pforzheim,Central,Corporate,Immediate,Office Supplies,Labels,"Smead Shipping Labels, Alphabetical",0.0,34.0,8.0,3,False,2011,11,0.23529411764705882
AZ-2011-4802639,2011-11-09,Thomas Shepherd,United Kingdom,England,Stockport,North,Corporate,Economy,Furniture,Chairs,"Novimex Bag Chairs, Adjustable",0.0,145.0,36.0,3,False,2011,11,0.2482758620689655
AZ-2011-4802639,2011-11-09,Thomas Shepherd,United Kingdom,England,Stockport,North,Corporate,Economy,Office Supplies,Paper,"SanDisk Parchment Paper, Premium",0.0,50.0,9.0,3,True,2011,11,0.18
AZ-2011-4802639,2011-11-09,Thomas Shepherd,United Kingdom,England,Stockport,North,Corporate,Economy,Office Supplies,Storage,"Eldon Folders, Blue",0.0,51.0,9.0,3,True,2011,11,0.17647058823529413
AZ-2011-6019271,2011-11-09,Brooke Horton,France,Ile-de-France,Paris,Central,Consumer,Economy Plus,Furniture,Chairs,"Harbour Creations Chairmat, Black",0.1,188.0,23.0,3,False,2011,11,0.12234042553191489
AZ-2011-6019271,2011-11-09,Brooke Horton,France,Ile-de-France,Paris,Central,Consumer,Economy Plus,Office Supplies,Fasteners,"Stockwell Staples, Assorted Sizes",0.0,33.0,14.0,4,True,2011,11,0.42424242424242425
AZ-2011-6019271,2011-11-09,Brooke Horton,France,Ile-de-France,Paris,Central,Consumer,Economy Plus,Technology,Phones,"Apple Speaker Phone, Cordless",0.2,643.0,53.0,6,False,2011,11,0.08242612752721618
AZ-2011-6223481,2011-11-10,Lucas Warren,Germany,North Rhine-Westphalia,Bochum,Central,Consumer,Economy Plus,Office Supplies,Binders,"Cardinal Binding Machine, Economy",0.0,199.0,56.0,4,True,2011,11,0.2814070351758794
AZ-2011-6223481,2011-11-10,Lucas Warren,Germany,North Rhine-Westphalia,Bochum,Central,Consumer,Economy Plus,Office Supplies,Paper,"SanDisk Note Cards, Multicolor",0.0,68.0,29.0,2,True,2011,11,0.4264705882352941
AZ-2011-3903564,2011-11-10,Toby Clunie,France,Ile-de-France,Paris,Central,Consumer,Economy,Office Supplies,Envelopes,"Ames Peel and Seal, with clear poly window",0.0,44.0,20.0,2,False,2011,11,0.45454545454545453
AZ-2011-1589827,2011-11-10,Angie Massengill,Spain,Catalonia,Girona,South,Consumer,Priority,Office Supplies,Appliances,"Breville Toaster, Silver",0.0,465.0,19.0,6,True,2011,11,0.04086021505376344
AZ-2011-1589827,2011-11-10,Angie Massengill,Spain,Catalonia,Girona,South,Consumer,Priority,Office Supplies,Paper,"Eaton Memo Slips, 8.5 x 11",0.0,18.0,5.0,1,True,2011,11,0.2777777777777778
AZ-2011-1589827,2011-11-10,Angie Massengill,Spain,Catalonia,Girona,South,Consumer,Priority,Office Supplies,Paper,"Xerox Computer Printout Paper, 8.5 x 11",0.0,30.0,3.0,1,True,2011,11,0.1
AZ-2011-7655744,2011-11-10,David Chadwick,Germany,Hamburg,Hamburg,Central,Corporate,Priority,Office Supplies,Binders,"Ibico Hole Reinforcements, Clear",0.0,26.0,10.0,4,False,2011,11,0.38461538461538464
BN-2011-6545829,2011-11-10,Imogen Daly,Spain,Cantabria,Santander,South,Consumer,Economy,Furniture,Chairs,"Novimex Rocking Chair, Black",0.2,206.0,-21.0,2,True,2011,11,-0.10194174757281553
BN-2011-6545829,2011-11-10,Imogen Daly,Spain,Cantabria,Santander,South,Consumer,Economy,Office Supplies,Art,"Sanford Pens, Blue",0.0,22.0,5.0,2,False,2011,11,0.22727272727272727
BN-2011-6545829,2011-11-10,Imogen Daly,Spain,Cantabria,Santander,South,Consumer,Economy,Office Supplies,Binders,"Avery Hole Reinforcements, Recycled",0.0,19.0,8.0,4,True,2011,11,0.42105263157894735
BN-2011-6545829,2011-11-10,Imogen Daly,Spain,Cantabria,Santander,South,Consumer,Economy,Technology,Phones,"Cisco Signal Booster, VoIP",0.1,137.0,-6.0,1,False,2011,11,-0.043795620437956206
BN-2011-886514,2011-11-10,Michael Watkins,Germany,North Rhine-Westphalia,Pulheim,Central,Home Office,Economy,Office Supplies,Binders,"Acco Binder, Durable",0.0,50.0,14.0,3,False,2011,11,0.28
BN-2011-886514,2011-11-10,Michael Watkins,Germany,North Rhine-Westphalia,Pulheim,Central,Home Office,Economy,Office Supplies,Storage,"Tenex File Cart, Single Width",0.1,604.0,-7.0,5,False,2011,11,-0.011589403973509934
BN-2011-886514,2011-11-10,Michael Watkins,Germany,North Rhine-Westphalia,Pulheim,Central,Home Office,Economy,Technology,Machines,"Konica Phone, Durable",0.0,432.0,181.0,5,True,2011,11,0.41898148148148145
BN-2011-3910885,2011-11-11,Nate Dacey,France,Provence-Alpes-Côte d'Azur,Mougins,Central,Consumer,Economy,Office Supplies,Art,"Stanley Pencil Sharpener, Water Color",0.0,50.0,3.0,2,True,2011,11,0.06
BN-2011-3910885,2011-11-11,Nate Dacey,France,Provence-Alpes-Côte d'Azur,Mougins,Central,Consumer,Economy,Office Supplies,Envelopes,"Ames Manila Envelope, Recycled",0.0,23.0,9.0,1,True,2011,11,0.391304347826087
BN-2011-3910885,2011-11-11,Nate Dacey,France,Provence-Alpes-Côte d'Azur,Mougins,Central,Consumer,Economy,Office Supplies,Storage,"Rogers Lockers, Blue",0.1,952.0,-32.0,5,False,2011,11,-0.03361344537815126
AZ-2011-4452827,2011-11-13,Jake Barry,France,Normandy,Lisieux,Central,Home Office,Economy,Office Supplies,Binders,"Acco 3-Hole Punch, Clear",0.0,89.0,15.0,3,False,2011,11,0.16853932584269662
AZ-2011-4452827,2011-11-13,Jake Barry,France,Normandy,Lisieux,Central,Home Office,Economy,Office Supplies,Supplies,"Stiletto Shears, High Speed",0.0,144.0,13.0,3,False,2011,11,0.09027777777777778
AZ-2011-2881763,2011-11-14,Louise Winter,Germany,Saxony-Anhalt,Magdeburg,Central,Corporate,Economy Plus,Furniture,Furnishings,"Advantus Stacking Tray, Erganomic",0.0,70.0,22.0,3,False,2011,11,0.3142857142857143
BN-2011-6464780,2011-11-14,Nathan Iqbal,United Kingdom,England,Bolton,North,Consumer,Economy,Office Supplies,Art,"Boston Highlighters, Blue",0.0,19.0,5.0,1,False,2011,11,0.2631578947368421
BN-2011-6464780,2011-11-14,Nathan Iqbal,United Kingdom,England,Bolton,North,Consumer,Economy,Office Supplies,Art,"Sanford Markers, Water Color",0.0,79.0,7.0,3,True,2011,11,0.08860759493670886
BN-2011-6464780,2011-11-14,Nathan Iqbal,United Kingdom,England,Bolton,North,Consumer,Economy,Office Supplies,Binders,"Cardinal Index Tab, Clear",0.0,7.0,3.0,1,True,2011,11,0.42857142857142855
AZ-2011-5353512,2011-11-15,Leon Barnes,Finland,Uusimaa,Helsinki,North,Consumer,Economy,Furniture,Bookcases,"Dania Library with Doors, Pine",0.0,728.0,80.0,2,False,2011,11,0.10989010989010989
AZ-2011-5353512,2011-11-15,Leon Barnes,Finland,Uusimaa,Helsinki,North,Consumer,Economy,Furniture,Chairs,"SAFCO Rocking Chair, Red",0.0,405.0,20.0,3,True,2011,11,0.04938271604938271
AZ-2011-5353512,2011-11-15,Leon Barnes,Finland,Uusimaa,Helsinki,North,Consumer,Economy,Office Supplies,Art,"Binney & Smith Markers, Easy-Erase",0.0,49.0,19.0,2,False,2011,11,0.3877551020408163
AZ-2011-5353512,2011-11-15,Leon Barnes,Finland,Uusimaa,Helsinki,North,Consumer,Economy,Office Supplies,Binders,"Acco Binder Covers, Economy",0.0,27.0,11.0,2,True,2011,11,0.4074074074074074
AZ-2011-5353512,2011-11-15,Leon Barnes,Finland,Uusimaa,Helsinki,North,Consumer,Economy,Technology,Phones,"Apple Smart Phone, Full Size",0.0,636.0,178.0,1,True,2011,11,0.279874213836478
AZ-2011-7041508,2011-11-15,Natasha Heane,Italy,Veneto,Rovigo,South,Home Office,Priority,Office Supplies,Binders,"Ibico 3-Hole Punch, Clear",0.0,60.0,24.0,2,True,2011,11,0.4
